player_id,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
204487,GR1,2.0,0.0,0.0,0.0,297.0
204560,UKR1,5.5,0.5,0.5,0.0,1219.0
204585,FR1,4.0,0.0,0.5,0.0,1019.0
204642,GR1,2.5,0.0,0.0,0.0,445.5
204987,IT1,2.0,0.0,0.0,1.0,576.0
205004,NL1,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,437.3333333333333
205006,IT1,2.75,0.0,0.25,2.0,1563.25
205022,PO1,0.0,0.0,0.0,0.0,56.0
205023,RU1,1.0,0.0,4.0,0.0,908.0
205054,IT1,7.666666666666667,0.0,0.0,0.3333333333333333,1949.3333333333333
205116,PO1,4.333333333333333,0.0,0.6666666666666666,0.3333333333333333,2167.6666666666665
205128,NL1,0.3333333333333333,0.0,0.0,0.0,1200.0
205179,IT1,0.0,0.0,0.0,0.0,5.0
205227,SC1,0.0,0.0,0.0,0.0,213.0
205276,NL1,4.5,0.0,0.75,0.25,1845.25
205325,SC1,0.0,0.0,0.0,0.0,76.0
205465,FR1,0.6666666666666666,0.0,0.0,0.0,1233.6666666666667
205497,FR1,7.0,0.0,1.0,0.0,2251.0
205503,FR1,3.6666666666666665,0.0,0.3333333333333333,0.0,916.0
205519,NL1,0.0,0.0,0.0,0.0,35.333333333333336
205522,SC1,1.0,0.0,0.0,0.0,115.0
205533,BE1,3.0,0.5,0.5,0.0,677.5
205550,BE1,7.0,0.25,2.25,1.5,1920.75
205551,TR1,0.0,0.0,2.0,2.0,1172.0
205562,ES1,1.6,0.0,1.2,2.4,879.6
205569,TR1,1.0,0.0,1.0,0.0,856.0
205587,FR1,0.6666666666666666,0.0,3.3333333333333335,1.6666666666666667,1340.6666666666667
205646,FR1,1.0,1.0,1.0,0.0,426.0
205655,NL1,1.0,0.0,7.0,2.0,1646.0
205677,IT1,1.0,0.0,0.0,0.0,480.0
205758,UKR1,1.0,0.0,1.0,0.0,389.0
205760,GR1,1.0,0.0,3.5,0.0,221.0
205809,TR1,3.0,0.0,4.0,2.0,1783.0
205849,UKR1,2.0,0.0,0.0,0.0,1108.0
205878,SC1,1.0,0.0,2.0,0.0,807.5
205902,GR1,3.0,0.0,0.0,0.0,1081.0
205924,NL1,1.0,0.0,2.5,2.0,1074.5
205927,TR1,0.0,0.0,0.0,0.0,2160.0
205938,IT1,2.25,0.0,6.75,3.25,1382.0
205940,IT1,0.3333333333333333,0.0,2.0,0.6666666666666666,1027.0
206040,GB1,4.0,0.3333333333333333,3.6666666666666665,1.6666666666666667,1576.6666666666667
206050,IT1,2.5,0.0,9.0,5.25,1466.75
206053,UKR1,2.6666666666666665,0.3333333333333333,0.0,0.3333333333333333,975.3333333333334
206054,UKR1,1.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,395.6666666666667
206225,GB1,3.8,0.4,0.6,1.2,1443.8
206386,GR1,1.0,0.0,2.0,0.0,1222.0
206421,GR1,0.6666666666666666,0.0,0.0,0.0,147.0
206430,GR1,3.5,0.0,0.0,0.5,723.5
206542,L1,1.25,0.0,7.0,2.25,1809.0
206544,SC1,0.0,0.0,0.0,0.0,254.0
206559,GR1,1.0,0.0,1.0,0.0,312.0
206563,GR1,1.25,0.0,1.0,1.0,469.0
206573,GR1,2.0,0.0,0.3333333333333333,0.6666666666666666,420.3333333333333
206683,GR1,5.5,0.0,0.0,1.0,1998.5
206717,BE1,2.0,0.0,1.0,1.0,800.25
206734,BE1,0.0,0.0,0.0,0.0,351.0
206740,BE1,2.25,0.0,0.75,1.75,716.0
206743,NL1,0.0,0.0,0.0,0.0,48.5
206744,NL1,1.2,0.0,0.2,0.4,445.8
206745,NL1,0.0,0.0,0.0,0.0,40.5
206746,GB1,4.0,0.0,0.6666666666666666,1.6666666666666667,1534.3333333333333
206808,GR1,3.0,0.0,1.0,0.0,649.0
206837,GR1,0.5,0.0,0.0,0.0,26.0
206843,GR1,3.75,0.25,4.0,3.5,1367.0
206888,UKR1,0.5,0.0,0.0,0.0,1079.5
206889,UKR1,0.0,0.0,0.0,0.0,6.0
206890,UKR1,0.0,0.0,0.0,0.0,13.0
206912,FR1,2.3333333333333335,0.0,0.3333333333333333,2.6666666666666665,1153.0
206947,TR1,6.0,0.0,2.0,5.0,2810.0
206950,GR1,3.6666666666666665,0.0,0.3333333333333333,0.6666666666666666,1046.3333333333333
206956,GR1,3.5,0.0,0.5,0.0,1026.0
207006,NL1,2.6666666666666665,0.0,3.3333333333333335,2.3333333333333335,1441.3333333333333
207014,GB1,4.333333333333333,0.0,0.3333333333333333,0.6666666666666666,1058.3333333333333
207015,BE1,6.0,0.0,13.0,5.0,2249.5
207037,GB1,0.0,0.0,0.0,0.0,111.0
207043,NL1,1.0,0.0,0.5,0.0,507.5
207048,NL1,0.0,0.0,0.0,0.0,1305.0
207074,UKR1,1.75,0.0,1.0,1.25,709.25
207109,SC1,2.0,0.0,0.0,1.0,435.0
207194,GR1,0.0,0.0,0.0,0.0,585.0
207273,NL1,0.0,0.0,0.0,0.0,24.0
207302,FR1,0.0,0.0,0.0,0.0,337.3333333333333
207376,GR1,1.5,0.0,0.0,0.0,377.0
207487,GR1,3.0,0.0,2.0,0.5,658.5
207518,RU1,0.0,0.0,0.0,0.0,62.0
207519,RU1,1.5,0.25,0.5,0.0,575.5
207528,RU1,1.5,0.25,0.25,1.25,707.5
207561,PO1,5.0,0.0,6.0,4.0,1648.0
207571,GR1,4.0,0.0,1.0,1.0,833.0
207573,GR1,3.4,0.0,0.2,0.2,1267.6
207578,L1,1.0,0.0,0.0,0.0,86.0
207581,GR1,0.0,0.0,0.0,0.0,80.0
207590,L1,0.0,0.0,0.0,0.0,47.0
207592,DK1,3.0,0.0,1.0,1.0,1059.0
207597,L1,0.6666666666666666,0.0,1.0,0.3333333333333333,310.6666666666667
207633,GR1,0.0,0.0,0.0,0.0,205.0
207715,IT1,2.5,0.0,0.25,1.0,847.0
207742,GB1,4.0,0.0,1.0,1.0,1172.0
207827,BE1,1.3333333333333333,0.0,1.0,0.0,328.3333333333333
207834,ES1,1.75,0.0,0.25,0.75,2101.75
207855,TR1,8.0,0.0,0.0,0.0,1896.0
207877,IT1,5.0,0.0,4.25,4.5,1211.75
207889,UKR1,1.0,0.0,0.0,0.0,218.0
207891,SC1,0.0,0.0,0.0,0.0,91.0
207917,ES1,3.0,0.0,1.0,1.0,934.5
207922,ES1,0.0,0.0,0.0,0.0,163.0
207924,ES1,3.0,0.0,2.0,1.75,1196.75
207929,GB1,1.0,0.0,0.75,0.5,605.0
207943,IT1,0.0,0.0,0.0,0.0,24.0
208085,GR1,0.0,0.0,0.0,0.0,544.0
208095,NL1,0.0,0.0,0.0,0.0,223.0
208116,ES1,1.0,0.0,0.0,0.0,41.0
208166,GR1,0.0,0.0,0.0,0.0,360.0
208167,L1,0.0,0.0,0.0,0.0,250.0
208172,IT1,5.0,0.0,0.0,2.0,697.0
208244,GB1,1.0,0.0,0.0,0.3333333333333333,548.0
208281,SC1,1.0,1.0,0.0,0.0,798.0
208469,UKR1,3.5,0.0,1.0,1.0,1822.25
208505,TR1,4.666666666666667,0.0,1.0,1.0,1683.3333333333333
208516,NL1,0.0,0.0,0.0,0.0,18.0
208542,BE1,7.75,0.0,3.25,5.5,2160.75
208552,BE1,5.0,0.0,2.75,1.5,1579.0
208596,TR1,0.0,0.0,0.0,0.0,90.0
208604,TR1,3.0,0.0,0.0,0.0,178.0
208681,TR1,3.0,0.0,2.0,1.0,1036.0
208690,IT1,0.0,0.0,0.5,0.0,384.0
208715,ES1,6.0,0.0,2.0,2.0,1831.0
208772,SC1,2.25,0.0,0.0,0.0,2407.5
208819,GR1,0.0,0.0,0.0,0.0,36.0
208848,TR1,2.75,0.25,2.25,3.0,1579.25
208890,ES1,1.75,0.25,1.0,1.25,810.25
208905,IT1,0.0,0.0,0.0,0.0,15.0
208934,SC1,0.3333333333333333,0.0,2.0,5.0,1576.3333333333333
209012,PO1,1.0,0.0,0.0,2.0,630.5
209015,PO1,3.6666666666666665,0.0,0.6666666666666666,0.0,831.0
209019,BE1,1.0,0.0,1.25,1.5,694.5
209048,IT1,1.0,0.0,0.0,0.0,98.0
209072,GR1,0.0,0.0,0.0,0.0,74.0
209154,PO1,2.0,1.0,0.0,1.0,630.0
209212,GB1,1.0,0.0,2.4,2.2,1449.2
209240,TR1,0.0,0.0,0.0,0.0,45.0
209315,RU1,0.0,0.0,0.0,0.0,1.0
209569,TR1,0.0,0.0,0.0,0.0,3.0
209574,TR1,2.0,0.0,0.0,0.0,846.0
209576,TR1,0.0,0.0,0.0,0.0,270.0
209581,SC1,0.0,0.0,0.0,0.0,28.0
209583,SC1,2.0,0.0,1.0,0.0,299.0
209587,SC1,1.0,0.0,0.0,0.0,56.0
209649,GR1,3.0,0.0,1.0,2.0,690.0
209686,L1,0.0,0.0,0.0,0.0,1.0
209766,BE1,0.0,0.0,0.0,0.0,61.0
209781,GB1,1.25,0.25,3.0,1.0,798.25
209933,BE1,3.5,0.0,1.0,1.0,1716.75
209936,IT1,0.0,0.0,0.0,0.0,31.0
209953,PO1,0.0,0.0,0.0,0.0,1.0
209990,FR1,0.0,0.0,0.0,0.0,143.0
209993,TR1,4.0,0.0,1.5,0.5,1510.0
210009,TR1,10.5,0.0,2.0,1.0,2125.5
210088,PO1,7.5,0.0,0.0,1.0,2595.0
210109,UKR1,3.0,0.0,2.0,0.5,369.5
210120,PO1,0.0,0.0,0.0,0.0,175.0
210141,GR1,1.5,0.0,0.0,2.0,1168.5
210142,ES1,0.0,0.0,0.0,0.0,14.0
210143,ES1,1.0,0.0,1.0,1.0,674.0
210146,PO1,0.5,0.0,0.0,0.0,402.0
210153,ES1,7.0,0.0,0.0,0.0,1192.0
210178,IT1,4.333333333333333,0.3333333333333333,1.0,0.0,1794.6666666666667
210202,SC1,1.0,0.0,0.0,0.0,694.0
210249,RU1,0.0,0.0,0.0,0.0,174.0
210348,NL1,3.75,0.25,1.75,0.25,1702.75
210363,IT1,3.0,0.3333333333333333,4.666666666666667,1.0,1290.3333333333333
210528,DK1,1.0,0.0,0.0,0.25,1698.75
210689,UKR1,3.0,0.0,0.75,2.5,810.0
210711,PO1,5.0,0.0,0.0,0.0,936.0
210714,PO1,1.5,0.0,0.0,0.5,419.5
210747,GR1,5.0,0.0,3.0,0.0,1502.0
210767,TR1,0.0,0.0,0.0,0.0,16.0
210825,GR1,1.0,0.0,0.0,0.0,900.0
210846,GR1,1.0,0.0,1.0,0.0,243.0
210854,SC1,3.0,0.0,0.0,1.25,1133.0
210916,GR1,2.0,0.0,0.0,0.0,62.0
210921,NL1,2.5,0.0,1.0,0.25,1484.0
210941,GR1,3.0,0.0,1.0,0.5,898.5
210983,IT1,0.0,0.0,0.0,0.0,17.0
210988,GR1,1.6666666666666667,0.3333333333333333,2.0,0.3333333333333333,936.6666666666666
211025,RU1,1.25,0.0,0.0,0.5,739.5
211072,PO1,3.75,0.0,7.0,4.75,1444.25
211083,PO1,0.0,0.0,0.0,0.0,99.0
211085,DK1,0.0,0.0,0.0,0.0,86.0
211107,PO1,1.0,0.0,0.6666666666666666,0.6666666666666666,1770.6666666666667
211117,UKR1,3.0,0.0,0.0,0.0,627.0
211121,SC1,5.666666666666667,0.0,0.6666666666666666,0.0,1121.3333333333333
211251,ES1,1.0,0.25,2.5,1.75,963.0
211313,UKR1,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,868.6666666666666
211314,UKR1,2.0,0.0,0.0,0.0,461.0
211318,UKR1,0.0,0.0,1.0,1.0,173.0
211325,TR1,2.0,0.0,3.0,2.3333333333333335,1381.3333333333333
211345,PO1,6.333333333333333,0.0,0.0,0.0,1472.6666666666667
211389,ES1,4.333333333333333,0.0,0.0,0.0,1530.3333333333333
211395,ES1,1.0,0.0,0.0,1.0,480.0
211397,IT1,1.0,1.0,0.0,0.0,143.0
211420,NL1,2.6666666666666665,0.0,2.0,0.3333333333333333,2126.3333333333335
211637,FR1,6.75,0.5,0.5,0.5,1705.0
211722,FR1,0.0,0.0,0.0,0.0,96.0
211727,RU1,6.4,0.0,3.0,1.0,1705.2
211734,UKR1,10.0,0.0,0.3333333333333333,0.0,1373.6666666666667
211740,RU1,1.0,0.5,3.5,1.5,1309.0
211796,PO1,0.0,0.0,0.0,1.0,263.0
211845,BE1,0.3333333333333333,0.0,0.0,0.6666666666666666,582.6666666666666
211847,BE1,2.0,0.0,0.0,0.0,490.0
211878,RU1,2.0,0.0,2.0,0.0,2328.0
211973,SC1,5.0,0.0,1.0,1.0,1324.0
212191,NL1,4.0,0.0,5.0,8.0,2684.0
212198,PO1,2.0,0.0,0.0,0.0,714.3333333333334
212216,PO1,3.0,0.0,0.0,0.0,2160.0
212229,TR1,2.3333333333333335,0.6666666666666666,3.6666666666666665,6.0,2179.0
212232,UKR1,3.0,0.0,1.75,0.25,1025.5
212243,UKR1,2.75,0.0,1.25,2.0,1059.5
212258,RU1,2.6666666666666665,0.0,1.3333333333333333,1.3333333333333333,886.6666666666666
212260,RU1,0.5,0.0,0.5,2.0,904.5
212325,TR1,0.0,0.0,0.0,0.0,58.0
212372,TR1,0.3333333333333333,0.0,0.0,0.0,89.0
212381,GR1,3.0,0.0,0.0,0.0,975.0
212391,ES1,4.0,0.0,5.0,2.4,1613.0
212413,PO1,2.5,0.0,0.5,0.0,187.5
212415,RU1,3.0,0.0,3.0,1.5,1220.0
212420,FR1,5.0,1.0,0.0,0.0,1275.0
212430,GR1,2.5,0.0,0.25,0.25,1254.5
212432,NL1,0.0,0.0,1.0,0.0,545.0
212458,GR1,1.0,0.0,0.0,0.0,268.0
212574,BE1,0.0,0.0,0.0,0.0,14.0
212595,BE1,2.0,0.0,0.0,0.0,594.0
212623,GR1,1.0,0.0,0.0,0.0,21.0
212642,TR1,0.0,0.0,2.5,0.0,516.5
212713,PO1,1.3333333333333333,0.0,0.0,0.0,463.0
212723,ES1,5.0,0.0,1.0,1.0,1399.0
212804,FR1,4.0,0.0,3.5,1.0,1820.5
212829,GB1,2.0,0.0,0.0,0.5,1547.5
212832,TR1,3.3333333333333335,0.0,4.0,2.0,1156.3333333333333
212847,GB1,3.0,0.0,0.75,0.0,1335.25
212849,NL1,0.0,0.0,2.0,0.0,573.0
212862,ES1,1.0,0.25,0.0,0.0,2664.0
212867,PO1,1.0,0.0,0.0,0.0,689.0
212899,PO1,8.666666666666666,0.0,1.3333333333333333,0.6666666666666666,1578.0
212923,PO1,3.0,0.0,2.3333333333333335,2.0,1085.3333333333333
212931,BE1,0.0,0.0,0.0,0.0,4.0
212937,FR1,1.5,0.5,2.5,1.5,581.0
213016,RU1,6.0,0.0,0.75,0.25,1441.0
213028,TR1,0.0,0.0,0.0,0.0,1.0
213029,GR1,2.0,0.0,0.0,1.0,532.5
213035,RU1,2.0,0.0,0.0,0.5,594.5
213052,FR1,4.0,1.0,0.0,0.0,2092.0
213114,SC1,1.75,0.0,1.25,1.75,831.25
213260,ES1,1.0,0.0,1.25,3.0,1455.0
213265,DK1,2.5,0.0,0.5,1.5,873.0
213268,NL1,1.3333333333333333,0.0,3.0,3.6666666666666665,1028.6666666666667
213271,UKR1,0.5,0.0,0.5,0.0,233.5
213287,UKR1,2.0,0.0,0.0,0.0,828.0
213351,PO1,0.5,0.0,0.0,0.0,165.0
213366,TR1,0.0,0.0,0.0,0.0,24.0
213368,TR1,11.0,0.0,9.0,1.5,2280.0
213398,SC1,1.0,0.0,0.0,1.0,424.0
213429,RU1,1.0,0.0,1.0,0.5,1286.0
213452,UKR1,0.25,0.0,0.0,0.0,62.5
213510,PO1,2.0,0.0,0.0,0.6666666666666666,738.6666666666666
213539,PO1,0.0,0.0,0.0,1.0,215.0
213544,SC1,1.5,0.0,1.0,1.0,1342.0
213555,TR1,1.25,0.0,2.5,4.0,1688.25
213590,IT1,0.0,0.0,0.0,0.0,6.0
213595,ES1,0.0,0.0,0.0,0.0,146.0
213605,RU1,1.5,0.0,8.0,6.0,1508.0
213614,IT1,3.0,0.0,3.0,0.0,2245.0
213670,ES1,6.5,0.0,0.5,0.0,1947.75
213671,NL1,5.0,0.0,2.5,2.0,1664.0
213672,SC1,0.75,0.0,2.25,3.25,801.25
213692,RU1,0.0,0.0,0.0,0.0,393.0
213751,L1,2.0,0.0,2.0,0.0,2070.0
213841,TR1,3.0,0.0,1.0,0.0,684.0
213846,RU1,2.5,0.0,0.0,0.0,288.0
213847,SC1,2.0,0.0,1.5,1.0,563.0
213852,TR1,0.0,0.0,0.0,0.0,17.0
213865,UKR1,3.0,0.0,0.5,0.5,710.0
213875,PO1,1.6666666666666667,0.0,2.0,1.0,576.6666666666666
213894,GR1,0.0,0.0,0.0,0.0,37.5
213911,IT1,0.0,0.0,0.0,0.0,6.0
213973,UKR1,0.0,0.0,0.0,0.0,620.0
213974,UKR1,2.6666666666666665,0.0,1.0,1.0,1796.0
213975,UKR1,6.5,0.0,0.5,0.0,1178.0
213976,UKR1,4.25,0.0,1.75,0.75,1086.75
213980,UKR1,6.0,0.0,0.0,0.6666666666666666,1166.0
213984,UKR1,2.6666666666666665,0.3333333333333333,1.0,1.0,1098.3333333333333
213987,GR1,2.0,0.0,0.0,0.0,438.0
213990,TR1,0.3333333333333333,0.0,0.0,0.0,267.6666666666667
214007,PO1,2.0,0.0,1.0,0.0,920.5
214056,TR1,3.0,0.0,0.0,0.0,913.0
214070,PO1,3.5,0.0,0.75,0.25,682.25
214073,DK1,0.0,0.0,0.0,0.0,180.0
214078,SC1,4.0,0.0,0.0,1.0,1865.0
214104,SC1,0.0,0.0,1.5,1.0,652.5
214219,FR1,0.0,0.0,0.0,0.0,101.0
214231,TR1,0.0,0.0,0.0,0.0,84.0
214238,RU1,3.0,0.0,0.25,0.5,963.5
214243,RU1,0.6666666666666666,0.0,0.0,1.0,471.0
214246,RU1,4.0,0.0,2.0,0.0,781.0
214250,DK1,2.0,0.0,0.0,0.0,360.0
214251,RU1,0.0,0.0,0.0,0.0,72.0
214252,RU1,2.0,0.0,4.0,1.0,716.0
214257,RU1,2.4,0.2,0.2,0.8,768.8
214258,RU1,1.0,0.0,0.0,0.0,90.0
214262,RU1,0.0,0.0,0.0,0.0,4.0
214273,RU1,0.0,0.0,0.0,0.0,21.0
214300,BE1,3.0,0.0,0.0,1.0,486.0
214316,PO1,3.0,0.0,2.5,2.5,907.5
214322,NL1,0.0,0.0,0.0,0.0,3.0
214326,SC1,3.0,1.0,1.0,1.5,2261.0
214346,NL1,1.6666666666666667,0.0,5.0,3.6666666666666665,1470.3333333333333
214441,GR1,4.0,0.0,0.0,0.0,653.0
214448,UKR1,1.0,0.0,1.0,0.6666666666666666,448.3333333333333
214459,GR1,3.0,0.0,0.0,0.0,535.0
214493,NL1,0.0,0.0,0.0,0.0,226.0
214532,FR1,3.5,0.0,0.75,2.0,1320.25
214538,PO1,6.5,0.25,2.5,1.0,2024.75
214576,IT1,0.0,0.0,0.0,0.0,25.0
214623,GR1,3.5,0.0,0.0,0.0,666.0
214625,TR1,2.0,0.0,0.0,0.0,1035.0
214631,GR1,1.0,0.0,0.2,0.0,266.0
214654,PO1,1.0,0.0,0.0,0.0,309.0
214666,GB1,2.0,0.0,1.0,1.0,1690.0
214699,PO1,2.0,0.0,0.0,0.0,165.0
214715,RU1,5.0,0.0,0.0,1.0,1489.0
214770,BE1,4.0,1.0,1.0,0.0,1423.0
214775,ES1,2.0,0.0,1.25,1.75,1278.0
214776,SC1,2.0,0.0,0.0,0.0,295.0
214798,NL1,2.0,0.0,3.0,3.0,1230.0
214838,TR1,3.0,0.0,0.0,0.0,1295.0
214860,GR1,1.0,0.0,0.0,0.5,824.0
214927,SC1,0.3333333333333333,0.0,1.3333333333333333,0.0,270.6666666666667
214928,GB1,1.0,0.0,1.0,0.0,1007.0
215089,IT1,0.5,0.0,0.0,0.0,118.5
215094,NL1,0.0,0.0,0.0,0.5,2475.0
215096,NL1,3.3333333333333335,0.0,0.0,0.0,985.6666666666666
215099,ES1,0.0,1.0,0.0,0.0,246.0
215114,FR1,4.0,0.0,0.25,1.5,1912.75
215118,GB1,0.75,0.0,0.25,0.5,535.5
215122,PO1,6.333333333333333,0.3333333333333333,3.0,4.333333333333333,1765.0
215213,RU1,0.0,0.0,0.0,0.0,180.0
215336,NL1,0.25,0.0,0.25,0.0,70.25
215390,IT1,4.0,0.0,0.0,0.0,1083.0
215525,PO1,1.0,0.0,0.0,1.0,507.0
215528,FR1,0.0,0.0,0.0,0.0,166.0
215551,NL1,0.3333333333333333,0.0,0.0,0.0,2159.3333333333335
215580,SC1,1.6666666666666667,0.0,3.6666666666666665,1.0,1451.3333333333333
215589,SC1,0.0,0.0,0.0,0.0,90.0
215592,TR1,5.5,0.0,3.0,6.5,2311.25
215596,UKR1,1.0,0.0,0.6666666666666666,0.6666666666666666,688.3333333333334
215599,L1,1.25,0.0,0.5,0.25,1250.75
215616,IT1,5.75,0.0,3.5,2.75,1695.25
215648,NL1,1.0,0.0,0.5,1.0,582.5
215652,BE1,2.0,0.0,0.0,0.0,644.0
215679,TR1,1.75,0.0,4.25,1.0,1078.25
215686,TR1,0.0,0.0,0.0,1.0,382.0
215840,DK1,5.0,0.0,0.0,0.0,289.0
215864,GR1,3.6666666666666665,0.0,3.0,2.0,945.6666666666666
215876,GB1,2.0,0.0,0.75,1.5,802.75
215902,SC1,0.0,0.0,0.0,0.0,7.0
215977,FR1,3.0,0.5,4.25,3.5,1832.5
216118,PO1,3.5,0.0,0.5,1.0,973.5
216131,PO1,0.5,0.0,0.0,0.0,56.0
216179,IT1,2.4,0.2,0.8,0.4,684.2
216181,L1,1.25,0.0,0.5,0.75,613.75
216214,TR1,0.0,0.0,0.0,0.0,113.0
216240,RU1,3.0,0.0,0.0,1.0,825.0
216259,PO1,6.5,0.0,1.25,0.5,1171.75
216263,SC1,0.5,0.5,1.0,1.0,441.0
216270,SC1,2.25,0.25,0.75,0.75,1320.0
216375,BE1,4.0,0.25,2.75,0.5,1045.75
216426,FR1,2.25,0.0,6.5,2.25,2124.0
216443,NL1,5.0,0.0,1.25,1.25,1342.5
216463,BE1,2.5,0.0,1.5,1.0,562.5
216464,ES1,4.333333333333333,0.0,1.3333333333333333,1.0,472.0
216489,GR1,2.6666666666666665,0.0,0.0,0.0,919.0
216499,FR1,2.25,0.0,0.25,1.25,1409.75
216508,FR1,12.0,0.0,2.0,1.0,1920.0
216548,BE1,5.25,0.0,4.75,2.25,1293.5
216564,SC1,1.0,0.0,2.0,4.0,1406.0
216569,FR1,1.0,0.0,3.0,2.0,1113.0
216579,UKR1,0.5,0.0,0.25,0.75,782.75
216589,GR1,0.0,0.0,0.0,0.0,55.0
216597,TR1,0.3333333333333333,0.0,1.0,0.0,274.6666666666667
216598,TR1,0.75,0.0,0.0,0.25,261.25
216599,IT1,2.0,0.0,1.5,0.5,1091.0
216603,TR1,4.5,0.75,4.25,4.75,1459.5
216608,TR1,0.3333333333333333,0.0,0.0,1.0,593.3333333333334
216639,UKR1,5.0,0.0,2.0,0.0,787.0
216662,TR1,5.5,0.0,4.25,2.75,1854.75
216668,DK1,2.5,0.0,0.5,0.5,1942.0
216714,FR1,1.0,0.0,0.0,0.0,1651.0
216718,SC1,0.0,0.0,0.0,0.0,148.0
216804,L1,3.0,0.0,1.0,0.0,2450.5
216815,NL1,0.6666666666666666,0.0,4.0,2.6666666666666665,919.3333333333334
216818,NL1,0.0,0.0,0.0,0.5,44.5
216827,TR1,8.0,0.0,4.0,1.0,1103.0
216842,UKR1,0.0,0.0,0.0,0.0,167.0
216870,ES1,5.0,0.0,0.25,0.25,1498.5
216872,IT1,1.0,0.0,0.0,3.0,1814.0
216896,SC1,1.0,0.0,0.0,0.0,90.0
217016,RU1,0.5,0.0,0.0,0.0,147.0
217024,RU1,0.0,0.0,0.0,0.0,1.0
217033,RU1,1.6,0.0,1.6,1.8,618.0
217036,RU1,0.0,0.0,0.0,0.0,90.0
217069,RU1,2.0,0.0,1.0,2.0,872.0
217111,TR1,3.0,0.0,2.0,1.0,545.0
217115,GB1,4.25,0.25,4.5,1.5,1541.75
217144,ES1,4.0,0.0,0.0,3.0,1699.0
217149,ES1,0.0,0.0,0.0,0.0,123.0
217169,TR1,1.0,0.0,0.0,0.0,26.0
217274,PO1,0.5,0.0,0.0,0.0,171.5
217285,L1,0.0,0.0,0.0,0.0,14.0
217593,L1,0.0,0.0,0.0,0.0,16.0
217652,RU1,1.0,0.0,0.0,0.0,90.0
217656,TR1,5.25,0.0,0.75,0.5,1862.0
217684,DK1,3.0,0.0,1.5,1.0,1490.5
217686,RU1,2.75,0.0,0.0,0.0,2070.0
217728,ES1,0.6666666666666666,0.0,3.3333333333333335,1.3333333333333333,1037.3333333333333
217754,RU1,0.0,0.0,0.0,0.0,530.3333333333334
217757,SC1,1.0,0.0,0.0,0.0,81.0
217760,UKR1,0.0,0.0,0.0,0.0,180.0
217776,BE1,1.0,0.0,0.0,0.0,105.0
217839,GR1,0.75,0.0,0.25,0.25,378.75
217863,TR1,2.0,0.0,2.5,5.25,2677.75
217879,BE1,3.0,0.0,2.0,3.0,1935.0
217886,ES1,1.5,0.0,0.0,0.5,388.0
217900,PO1,0.0,0.0,3.0,0.0,391.0
217918,NL1,1.0,0.0,0.0,0.0,791.0
217923,RU1,4.0,0.0,1.5,2.5,1832.0
218011,L1,1.5,0.0,0.5,0.0,332.5
218058,FR1,0.0,0.0,0.0,0.0,234.0
218067,IT1,7.5,0.5,0.0,2.5,1550.0
218084,DK1,0.0,0.0,0.0,0.0,16.0
218085,DK1,2.0,0.0,0.0,1.0,574.0
218087,GB1,1.0,0.0,0.5,0.5,772.0
218118,FR1,2.0,0.0,0.0,0.0,1039.0
218140,GB1,0.5,0.0,0.0,0.0,135.5
218144,SC1,1.0,0.0,3.0,0.5,783.5
218195,PO1,0.0,0.0,0.0,0.0,88.0
218233,BE1,0.0,0.0,0.0,0.0,251.0
218299,DK1,3.0,0.0,3.5,2.5,1023.0
218306,IT1,2.0,0.0,1.0,0.0,308.0
218352,TR1,3.0,0.0,1.0,0.0,1305.0
218353,PO1,2.0,0.0,0.0,0.0,118.0
218431,PO1,2.5,0.25,0.0,0.0,1675.0
218470,GR1,1.0,0.0,0.0,0.0,456.0
220315,RU1,2.3333333333333335,0.0,1.6666666666666667,0.6666666666666666,855.0
220328,SC1,0.0,0.0,0.0,0.0,96.0
220432,DK1,0.0,0.0,0.0,0.0,66.0
220441,DK1,0.0,0.0,0.0,2.0,382.0
220491,SC1,0.0,0.0,0.0,0.0,1305.0
220496,SC1,3.6666666666666665,0.6666666666666666,0.0,0.0,1680.0
220650,RU1,2.4,0.0,4.2,1.2,1135.4
220656,GR1,0.0,0.0,1.0,0.0,173.0
220671,RU1,1.0,0.0,0.0,1.0,118.0
220722,PO1,2.6666666666666665,0.0,1.0,1.0,1111.6666666666667
220769,GR1,0.0,0.0,0.0,0.0,81.0
220793,RU1,1.4,0.0,0.8,3.8,1900.2
220805,ES1,0.0,0.0,0.0,0.0,15.0
220807,UKR1,2.0,0.0,1.0,0.0,637.0
220878,FR1,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.3333333333333333,1326.3333333333333
220896,NL1,1.0,0.0,0.0,0.0,964.0
220969,TR1,11.5,0.0,2.5,1.5,2657.0
220976,NL1,0.5,0.0,1.0,0.0,256.0
220999,BE1,0.0,0.0,0.0,0.0,990.0
221025,GB1,2.0,0.0,0.3333333333333333,0.6666666666666666,607.6666666666666
221075,GR1,0.0,0.0,0.0,0.0,43.0
221076,ES1,1.0,0.0,0.0,1.0,247.0
221118,TR1,1.0,0.0,2.0,0.0,326.0
221119,RU1,6.5,0.0,1.5,0.0,1280.5
221125,DK1,1.0,0.0,1.0,1.0,525.0
